NORAD ID,COSPAR ID,Name,Source,Period,Inclination (deg),Apogee (km),Perigee (km),Eccentric,Radar Cross Section,Size,A/M,Orbit Memo,Launch Time,Deacy Time,Is Active Satellite,Decay?,Debris?,Rocket?
"20724","1990-068A","NAVSTAR 20 (USA 63)","US","769.30","53.69","21,554","21,313","0.00","0.00","0.00","","","1989-12-31","","false","false","false","false"
"20720","1990-066A","COSMOS 2088","CIS","116.06","73.60","1,523","1,484","0.00","0.00","0.00","0.01","","1990-07-30","","false","false","false","false"
"20712","1990-065A","CRRES","US","587.78","17.93","33,415","316","0.71","0.00","0.00","","","1990-07-25","","false","false","false","false"
"20707","1990-064A","COSMOS 2087","CIS","717.17","66.57","36,976","3,349","0.63","0.00","0.00","","","1990-07-25","","false","false","false","false"
"20706","1990-063B","DFS 2","GER","1,446.58","11.92","36,004","35,980","0.00","0.00","0.00","","","1990-07-24","","false","false","false","false"
"20705","1990-063A","TDF 2","FR","1,460.23","13.40","36,466","36,050","0.00","0.00","0.00","","","1990-07-24","","false","false","false","false"
"20693","1990-061A","COSMOS 2085","CIS","1,435.99","14.80","35,794","35,775","0.00","0.00","0.00","","","1990-07-18","","false","false","false","false"
"20692","1990-050D","USA 62","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-05-31","","false","false","false","false"
"20691","1990-050C","USA 61","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-05-31","","false","false","false","false"
"20682","1990-050B","USA 60","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-05-31","","false","false","false","false"
"20670","1990-057A","METEOR 2-19","CIS","104.00","82.55","959","936","0.00","0.00","0.00","0.01","","1990-06-27","","false","false","false","false"
"20667","1990-056A","INTELSAT 604","ITSO","1,462.94","10.96","36,339","36,281","0.00","0.00","0.00","","","1990-06-23","","false","false","false","false"
"20663","1990-055A","COSMOS 2084","CIS","96.65","62.79","640","556","0.01","0.00","0.00","0.01","","1990-06-21","","false","false","false","false"
"20659","1990-054A","GORIZONT 20","CIS","1,436.13","14.86","35,824","35,750","0.00","0.00","0.00","","","1990-06-20","","false","false","false","false"
"20643","1990-051A","INSAT 1D","IND","1,436.06","13.54","35,845","35,727","0.00","0.00","0.00","","","1990-06-12","","false","false","false","false"
"20641","1990-050A","USA 59","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-05-31","","false","false","false","false"
"20624","1990-046A","COSMOS 2082","CIS","101.83","71.04","858","833","0.00","0.00","0.00","0.01","","1990-05-22","","false","false","false","false"
"20621","1990-045C","COSMOS 2081 (GLONASS)","CIS","675.72","64.50","19,205","19,054","0.00","0.00","0.00","","","1990-05-19","","false","false","false","false"
"20620","1990-045B","COSMOS 2080 (GLONASS)","CIS","675.73","64.49","19,174","19,085","0.00","0.00","0.00","","","1990-05-19","","false","false","false","false"
"20619","1990-045A","COSMOS 2079 (GLONASS)","CIS","675.73","64.49","19,236","19,023","0.00","0.00","0.00","","","1990-05-19","","false","false","false","false"
"20618","1990-007B","HAGOROMO","JPN","","","","","","0.00","0.00","","SELENOCENTRIC ORBIT (MOON)","1990-01-24","","false","false","false","false"
"20608","1990-043B","MACSAT 2 (M 2)","US","97.67","89.76","711","583","0.01","0.00","0.00","0.01","","1990-04-30","","false","false","false","false"
"20607","1990-043A","MACSAT 1 (M 1)","US","97.90","89.76","724","592","0.01","0.00","0.00","0.01","","1990-04-30","","false","false","false","false"
"20596","1990-040A","COSMOS 2076","CIS","717.31","68.35","35,466","4,865","0.58","0.00","0.00","","","1990-04-28","","false","false","false","false"
"20580","1990-037B","HST","US","95.57","28.47","548","544","0.00","0.00","0.00","0.01","","1990-04-24","","true","false","false","false"
"20577","1990-036A","COSMOS 2074","CIS","104.76","82.94","1,002","964","0.00","0.00","0.00","0.01","","1990-04-20","","false","false","false","false"
"20570","1990-034A","NEWSAT-1 (PALAPA B2R)","US","1,446.77","12.18","36,034","35,956","0.00","0.00","0.00","","","1990-04-13","","false","false","false","false"
"20562","1990-031C","USA 58","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-04-11","","false","false","false","false"
"20561","1990-031B","USA 57","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-04-11","","false","false","false","false"
"20560","1990-031A","USA 56","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-04-11","","false","false","false","false"
"20558","1990-030A","ASIASAT 1","AC","1,450.94","13.01","36,089","36,064","0.00","0.00","0.00","","","1990-04-07","","false","false","false","false"
"20556","1990-029H","COSMOS 2071","CIS","115.12","73.98","1,463","1,459","0.00","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20555","1990-029G","COSMOS 2070","CIS","114.95","73.99","1,463","1,443","0.00","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20554","1990-029F","COSMOS 2069","CIS","114.79","73.98","1,462","1,429","0.00","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20553","1990-029E","COSMOS 2068","CIS","114.63","73.98","1,463","1,415","0.00","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20552","1990-029D","COSMOS 2067","CIS","114.48","73.98","1,463","1,400","0.00","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20551","1990-029C","COSMOS 2066","CIS","114.32","73.98","1,463","1,385","0.01","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20550","1990-029B","COSMOS 2065","CIS","115.28","73.98","1,474","1,462","0.00","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20549","1990-029A","COSMOS 2064","CIS","115.46","73.98","1,489","1,464","0.00","0.00","0.00","0.01","","1990-04-06","","false","false","false","false"
"20547","1990-028B","USA 55","US","94.64","94.10","561","442","0.01","0.00","0.00","0.00","","1990-04-05","","false","false","false","false"
"20536","1990-026A","COSMOS 2063","CIS","721.43","67.11","36,356","4,179","0.60","0.00","0.00","","","1990-03-27","","false","false","false","false"
"20533","1990-025A","NAVSTAR 19 (USA 54)","US","753.78","55.32","21,167","20,949","0.00","0.00","0.00","","","1990-03-26","","false","false","false","false"
"20527","1990-023A","COSMOS 2061","CIS","104.95","82.94","1,014","970","0.00","0.00","0.00","0.01","","1990-03-20","","false","false","false","false"
"20523","1990-021A","INTELSAT 603","ITSO","1,447.58","10.54","36,029","35,993","0.00","0.00","0.00","","","1990-03-14","","true","false","false","false"
"20516","1990-019B","USA 53","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1990-02-28","","false","false","false","false"
"20510","1990-018A","OKEAN 2","CIS","96.19","82.52","585","566","0.00","0.00","0.00","0.01","","1990-02-28","","false","false","false","false"
"20508","1990-017A","NADEZHDA 2","CIS","104.79","82.95","1,018","951","0.00","0.00","0.00","0.01","","1990-02-27","","false","false","false","false"
"20499","1990-016A","RADUGA 25","CIS","1,436.96","14.76","35,816","35,790","0.00","0.00","0.00","","","1990-02-15","","false","false","false","false"
"20480","1990-013C","JAS 1B (FUJI 2)","JPN","112.20","99.07","1,744","911","0.05","0.00","0.00","0.01","","1990-02-07","","false","false","false","false"
"20479","1990-013B","DEBUT (ORIZURU)","JPN","112.17","99.07","1,742","911","0.05","0.00","0.00","0.01","","1990-02-07","","false","false","false","false"
"20478","1990-013A","MOS 1B (MOMO 1B)","JPN","103.20","99.18","913","907","0.00","0.00","0.00","0.01","","1990-02-07","","false","false","false","false"
"20473","1990-011A","STTW-4","PRC","1,435.36","14.43","35,789","35,755","0.00","0.00","0.00","","","1990-02-04","","false","false","false","false"
"20465","1990-010A","COSMOS 2058","CIS","96.27","82.49","590","569","0.00","0.00","0.00","0.01","","1990-01-30","","false","false","false","false"
"20452","1990-008A","NAVSTAR 18 (USA 50)","US","759.50","55.50","21,229","21,164","0.00","0.00","0.00","","","1990-01-24","","false","false","false","false"
"20442","1990-005G","OSCAR 19 (LUSAT)","ARGN","100.51","98.50","791","774","0.00","0.00","0.00","0.01","","1990-01-22","","false","false","false","false"
"20441","1990-005F","OSCAR 18 (WEBERSAT)","US","100.52","98.52","791","775","0.00","0.00","0.00","0.01","","1990-01-22","","false","false","false","false"
"20440","1990-005E","OSCAR 17 (DOVE)","BRAZ","100.50","98.51","790","774","0.00","0.00","0.00","0.01","","1990-01-22","","false","false","false","false"
"20439","1990-005D","OSCAR 16 (PACSAT)","US","100.52","98.53","791","776","0.00","0.00","0.00","0.01","","1990-01-22","","false","false","false","false"
"20438","1990-005C","OSCAR 15 (UOSAT 4)","UK","100.64","98.62","795","783","0.00","0.00","0.00","0.01","","1990-01-22","","false","false","false","false"
"20437","1990-005B","OSCAR 14 (UOSAT 3)","UK","100.55","98.57","792","777","0.00","0.00","0.00","0.01","","1990-01-22","","false","false","false","false"
"20436","1990-005A","SPOT 2","FR","98.27","98.74","781","571","0.01","0.00","0.00","0.01","","1990-01-22","","false","false","false","false"
"20432","1990-004A","COSMOS 2056","CIS","100.48","74.03","798","765","0.00","0.00","0.00","0.01","","1990-01-18","","false","false","false","false"
"20410","1990-002B","LEASAT 5","US","1,436.08","11.13","35,803","35,770","0.00","0.00","0.00","","","1989-12-31","","true","false","false","false"
"20402","1990-001B","JCSAT 2","JPN","1,461.39","11.79","36,546","36,014","0.01","0.00","0.00","","","1990-01-01","","false","false","false","false"
"20401","1990-001A","SKYNET 4A","UK","1,454.57","12.81","36,209","36,086","0.00","0.00","0.00","","","1990-01-01","","false","false","false","false"
"20391","1989-101A","COSMOS 2054","CIS","1,436.06","14.76","35,791","35,780","0.00","0.00","0.00","","","1989-12-27","","false","false","false","false"
"20367","1989-098A","RADUGA 24","CIS","1,435.77","15.05","35,798","35,763","0.00","0.00","0.00","","","1989-12-15","","false","false","false","false"
"20361","1989-097A","NAVSTAR 17 (USA 49)","US","761.20","53.95","21,294","21,182","0.00","0.00","0.00","","","1989-12-11","","false","false","false","false"
"20355","1989-090B","USA 48","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1989-11-23","","false","false","false","false"
"20330","1989-091A","COSMOS 2050","CIS","718.09","67.45","35,656","4,714","0.58","0.00","0.00","","","1989-11-23","","false","false","false","false"
"20322","1989-089A","COBE","US","102.51","98.99","884","871","0.00","0.00","0.00","0.01","","1989-11-18","","false","false","false","false"
"20315","1989-087A","INTELSAT 602","ITSO","1,454.44","11.11","36,162","36,127","0.00","0.00","0.00","","","1989-10-27","","false","false","false","false"
"20305","1989-086A","METEOR 3-3","CIS","110.38","82.55","1,249","1,239","0.00","0.00","0.00","0.02","","1989-10-24","","false","false","false","false"
"20302","1989-085A","NAVSTAR 16 (USA 47)","US","760.20","55.74","21,235","21,193","0.00","0.00","0.00","","","1989-10-21","","false","false","false","false"
"20281","1989-080B","MAGION 2","CZCH","114.47","82.60","2,364","498","0.12","0.00","0.00","0.01","","1988-12-26","","false","false","false","false"
"20263","1989-081A","GORIZONT 19","CIS","1,436.00","14.75","35,809","35,760","0.00","0.00","0.00","","","1988-12-26","","false","false","false","false"
"20261","1989-080A","INTERCOSMOS 24","CIS","114.72","82.59","2,386","499","0.12","0.00","0.00","0.01","","1988-12-26","","false","false","false","false"
"20253","1989-077A","FLTSATCOM 8 (USA 46)","US","","","","","","0.00","0.00","","&quot;,","1988-12-26","","true","false","false","false"
"20237","1989-074F","COSMOS 2043","CIS","113.98","82.58","1,410","1,407","0.00","0.00","0.00","0.02","","1988-12-26","","false","false","false","false"
"20236","1989-074E","COSMOS 2042","CIS","113.91","82.59","1,410","1,402","0.00","0.00","0.00","0.02","","1988-12-26","","false","false","false","false"
"20235","1989-074D","COSMOS 2041","CIS","113.86","82.59","1,410","1,396","0.00","0.00","0.00","0.01","","1988-12-26","","false","false","false","false"
"20234","1989-074C","COSMOS 2040","CIS","114.06","82.59","1,416","1,409","0.00","0.00","0.00","0.01","","1988-12-26","","false","false","false","false"
"20233","1989-074B","COSMOS 2039","CIS","113.73","82.58","1,410","1,385","0.00","0.00","0.00","0.02","","1988-12-26","","false","false","false","false"
"20232","1989-074A","COSMOS 2038","CIS","113.80","82.58","1,410","1,391","0.00","0.00","0.00","0.01","","1988-12-26","","false","false","false","false"
"20220","1989-072A","USA 45","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1988-12-26","","false","false","false","false"
"20217","1989-070A","HIMAWARI 4 (GMS 4)","JPN","1,478.28","15.18","36,805","36,412","0.00","0.00","0.00","","","1988-12-26","","false","false","false","false"
"20203","1989-069B","USA 44","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1988-12-26","","false","false","false","false"
"20202","1989-069A","USA 43","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1988-12-26","","false","false","false","false"
"20196","1989-068A","COSMOS 2037","CIS","116.08","73.57","1,524","1,484","0.00","0.00","0.00","0.01","","1988-12-26","","false","false","false","false"
"20193","1989-067A","SIRIUS W (MARCOPOLO 1)","SWED","1,451.81","12.71","36,119","36,068","0.00","0.00","0.00","","","1988-12-26","","false","false","false","false"
"20185","1989-064A","NAVSTAR 15 (USA 42)","US","773.84","54.21","21,578","21,507","0.00","0.00","0.00","","","1988-12-26","","false","false","false","false"
"20172","1989-061C","USA 41","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1988-12-26","","false","false","false","false"
"20169","1989-062B","HIPPARCOS","ESA","636.88","6.57","35,759","526","0.72","0.00","0.00","","","1988-12-26","","false","false","false","false"
"20168","1989-062A","TVSAT 2","GER","1,442.32","13.32","35,917","35,899","0.00","0.00","0.00","","","1988-12-26","","false","false","false","false"
"20167","1989-061B","USA 40","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1988-12-26","","false","false","false","false"
"20149","1989-059A","COSMOS 2034","CIS","104.85","82.94","1,010","965","0.00","0.00","0.00","0.01","","1989-07-25","","false","false","false","false"
"20122","1989-053A","OLYMPUS 1","ESA","1,420.56","14.66","35,544","35,420","0.00","0.00","0.00","","","1989-07-12","","false","false","false","false"
"20107","1989-052A","GORIZONT 18","CIS","1,448.70","14.96","36,187","35,879","0.00","0.00","0.00","","","1989-07-05","","false","false","false","false"
"20103","1989-050A","NADEZHDA 1","CIS","104.77","82.96","1,012","955","0.00","0.00","0.00","0.01","","1989-07-04","","false","false","false","false"
"20083","1989-048A","RADUGA 1-1","CIS","1,458.82","15.21","36,309","36,151","0.00","0.00","0.00","","","1989-06-21","","false","false","false","false"
"20066","1989-046A","USA 39","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1989-06-14","","false","false","false","false"
"20061","1989-044A","NAVSTAR 14 (USA 38)","US","762.48","55.35","21,328","21,210","0.00","0.00","0.00","","","1989-06-10","","false","false","false","false"
"20045","1989-042A","COSMOS 2026","CIS","104.65","82.94","1,008","948","0.00","0.00","0.00","0.01","","1989-06-07","","false","false","false","false"
"20041","1989-041B","DFS 1","GER","1,430.61","14.21","35,739","35,619","0.00","0.00","0.00","","","1989-06-05","","false","false","false","false"
"20040","1989-041A","SUPERBIRD A","JPN","1,443.59","15.06","35,959","35,907","0.00","0.00","0.00","","","1989-06-05","","false","false","false","false"
"20026","1989-039C","COSMOS 2024 (ETALON 2)","CIS","675.41","64.65","19,164","19,079","0.00","0.00","0.00","","","1989-05-31","","false","false","false","false"
"20025","1989-039B","COSMOS 2023 (GLONASS)","CIS","675.73","64.65","19,177","19,082","0.00","0.00","0.00","","","1989-05-31","","false","false","false","false"
"20024","1989-039A","COSMOS 2022 (GLONASS)","CIS","675.73","64.63","19,149","19,111","0.00","0.00","0.00","","","1989-05-31","","false","false","false","false"
